,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,features,quality,price,popularity,category,latitude,longitude,address,link
177,177,177,177,177,177,177,177,177,177,Alborz Restaurant,"{'persian food': 16, 'price': 11, 'koobideh': 9, 'tahdig': 4, 'atmosphere': 3, 'check': 3, 'law': 3, 'fesenjoon': 3, 'dinner': 3, 'salad': 3}",4.2,2,105,Persian restaurant,37.869786,-122.266058,"2175 Allston Way, Berkeley, CA 94704",https://www.google.com/maps/place/Alborz+Restaurant/data=!4m2!3m1!1s0x80857f315af530b5:0x2dd27ba0746b62a3!10m1!1e1
178,178,178,178,178,178,178,178,178,178,D'Yar,"{'shawarma': 20, 'hummus': 17, 'gyro': 13, 'plate': 12, 'pita': 8, 'rice': 7, 'area': 6, 'falafel wrap': 5, 'campus': 4, 'college': 3}",4.2,1,251,Mediterranean restaurant,37.868035,-122.258543,"2511 Durant Ave, Berkeley, CA 94704",https://www.google.com/maps/place/D'Yar/data=!4m2!3m1!1s0x80857c2f40f29d31:0x7f0ab594964b4bad!10m1!1e1
179,179,179,179,179,179,179,179,179,179,Oasis Grill,"{'price': 27, 'shawarma': 16, 'sandwich': 7, 'falafel wrap': 6, 'middle eastern food': 6, 'plate': 6, 'hummus': 6, 'gyro': 5, 'lavash': 4, 'sesame chicken': 3}",4.1,1,247,Mediterranean restaurant,37.870281,-122.267359,"2114 Center St, Berkeley, CA 94704",https://www.google.com/maps/place/Oasis+Grill/data=!4m2!3m1!1s0x80857e9dce6dc041:0x47213e488cb354d8!10m1!1e1
180,180,180,180,180,180,180,180,180,180,King of Kabab,"{'falafel': 36, 'shawarma': 18, 'stuffed': 16, 'baklava': 15, 'gyro': 13, 'wrap': 12, 'lamb': 12, 'turkish delight': 10, 'patio': 7, 'kefta': 6}",4.6,1,315,Mediterranean restaurant,37.850739,-122.286035,"3043 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/King+of+Kabab/data=!4m2!3m1!1s0x80857e60259a0493:0x2a1b024f786a4764!10m1!1e1
181,181,181,181,181,181,181,181,181,181,Troy,"{'gyros': 27, 'wrap': 13, 'shawarma': 8, 'platter': 8, 'hummus': 7, 'pita': 5, 'bar': 5, 'greek salad': 5, 'rice': 5, 'wine': 5}",4.4,2,327,Greek restaurant,37.891642,-122.278884,"1843 Solano Ave, Berkeley, CA 94707",https://www.google.com/maps/place/Troy/data=!4m2!3m1!1s0x8085794d32a39a6f:0x684a9e8748a00d62!10m1!1e1
182,182,182,182,182,182,182,182,182,182,Daryoush,"{'koobideh': 41, 'stew': 15, 'eggplant': 14, 'ghormeh sabzi': 12, 'tahdig': 10, 'appetizers': 8, 'lamb shank': 6, 'barg': 6, 'campus': 5, 'vegan': 5}",4.5,2,425,Persian restaurant,37.870369,-122.266674,"2144 Center St, Berkeley, CA 94704",https://www.google.com/maps/place/Daryoush/data=!4m2!3m1!1s0x80857f704695a39d:0xad172db375d0ebc5!10m1!1e1
183,183,183,183,183,183,183,183,183,183,Turkish Kitchen,"{'lamb': 13, 'doner': 8, 'mediterranean food': 7, 'falafel': 7, 'plates': 7, 'wrap': 6, 'chicken': 6, 'hummus': 5, 'beyti': 5, 'middle eastern food': 4}",4.2,1,272,Turkish restaurant,37.872522,-122.2687,"1986 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Turkish+Kitchen/data=!4m2!3m1!1s0x80857e9ef09f8ed5:0x6f076308ce9a1910!10m1!1e1
184,184,184,184,184,184,184,184,184,184,Middle East Market,"{'persian food': 46, 'middle eastern': 20, 'baklava': 16, 'turkish delight': 12, 'koobideh': 11, 'ghormeh sabzi': 11, 'rice': 11, 'stews': 10, 'wrap': 9, 'falafel': 7}",4.7,0,528,Supermarket,37.868303,-122.292079,"2054 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Middle+East+Market/data=!4m2!3m1!1s0x80857eea75d80737:0x6314d4c5a1bc91c2!10m1!1e1
185,185,185,185,185,185,185,185,185,185,Zaytoon Mediterranean Restaurant and Bar,"{'shawarma': 15, 'middle eastern food': 14, 'platter': 10, 'moussaka': 9, 'mansaf': 7, 'maqluba': 7, 'couscous': 6, 'spanakopita': 5, 'halloumi': 5, 'beet': 5}",4.5,2,703,Mediterranean restaurant,37.89048,-122.297759,"1133 Solano Ave, Albany, CA 94706",https://www.google.com/maps/place/Zaytoon+Mediterranean+Restaurant+and+Bar/data=!4m2!3m1!1s0x808579318a5f9b1b:0xd6c18d4880778ef!10m1!1e1
186,186,186,186,186,186,186,186,186,186,Royal Egyptian Cuisine,"{'chef': 37, 'food truck': 17, 'falafel': 10, 'appetizer': 9, 'gyro': 8, 'vegetarian': 6, 'gem': 5, 'hungry': 5, 'wrap': 5, 'lunch': 5}",4.9,0,144,Middle Eastern restaurant,37.850414,-122.288891,"Emeryville Greenway, Berkeley, CA 94710",https://www.google.com/maps/place/Royal+Egyptian+Cuisine/data=!4m2!3m1!1s0x80857fe5775a6081:0xfb95cdcb00df46fe!10m1!1e1
187,187,187,187,187,187,187,187,187,187,Tupper & Reed,"{'atmosphere': 34, 'pool table': 17, 'live music': 16, 'feel': 13, 'spirits': 10, 'jazz': 8, 'crowd': 8, 'fireplace': 7, 'band': 7, 'speakeasy': 5}",4.4,2,523,Cocktail bar,37.868144,-122.267558,"2271 Shattuck Ave., Berkeley, CA 94720",https://www.google.com/maps/place/Tupper+%26+Reed/data=!4m2!3m1!1s0x80857e9d0fe4b989:0xad545714a6bfa5e8!10m1!1e1
188,188,188,188,188,188,188,188,188,188,Cornerstone Craft Beer & Live Music,"{'venue': 134, 'bands': 40, 'crowd': 19, 'stage': 15, 'performances': 10, 'acoustics': 9, 'ping pong': 9, 'concert hall': 9, 'craft beers': 8, 'y&t': 7}",4.5,2,1603,Restaurant,37.86632,-122.267323,"2367 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Cornerstone+Craft+Beer+%26+Live+Music/data=!4m2!3m1!1s0x80857e82cc99a8ef:0x5733765594852cd!10m1!1e1
189,189,189,189,189,189,189,189,189,189,Triple Rock Brewing,"{'sandwich': 17, 'roof': 13, 'thursday': 11, 'crowd': 10, 'sports': 9, 'space': 9, 'cider': 8, 'monkey': 7, 'qr code': 5, 'chili': 5}",4.3,2,588,Brewpub,37.873416,-122.268755,"1920 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Triple+Rock+Brewing/data=!4m2!3m1!1s0x80857e9dbb45d507:0xc0a080520e1030e6!10m1!1e1
190,190,190,190,190,190,190,190,190,190,Raleigh's Pub,"{'patio': 30, 'college': 14, 'game': 12, 'fries': 9, 'taco tuesday': 8, 'happy hour': 7, 'onion rings': 6, 'sandwiches': 6, 'margaritas': 5, 'nachos': 5}",4.4,1,541,Bar,37.866252,-122.258862,"2438 Telegraph Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Raleigh's+Pub/data=!4m2!3m1!1s0x80857c2edb0b258b:0xb56ef3288598567b!10m1!1e1
191,191,191,191,191,191,191,191,191,191,Tap in lounge,"{'pizza': 44, 'indian food': 19, 'samosas': 12, 'tikka masala': 11, 'chicken sandwich': 9, 'sauce': 9, 'naan': 8, 'wrap': 7, 'cocktails': 5, 'veggie': 5}",4.2,1,198,Bar,37.87173,-122.268678,"2012 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Tap+in+lounge/data=!4m2!3m1!1s0x80857e9e8c16aebb:0x56e2a33844a64653!10m1!1e1
192,192,192,192,192,192,192,192,192,192,Beta Lounge,"{'cocktails': 25, 'atmosphere': 16, 'prices': 11, 'happy hour': 10, 'menu': 6, 'sports': 5, 'night': 5, 'sake': 4, 'falafel': 3, 'conversation': 3}",4.4,2,212,Lounge,37.867006,-122.266146,"2129 Durant Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Beta+Lounge/data=!4m2!3m1!1s0x80857e9d4c53ac4d:0x1d54f56be34007c5!10m1!1e1
193,193,193,193,193,193,193,193,193,193,Study Hall Rooftop Lounge,"{'atmosphere': 17, 'cocktails': 16, 'hotel': 10, 'live music': 9, 'table': 9, 'blankets': 7, 'patio': 7, 'salad': 7, 'fire pit': 6, 'area': 5}",4.1,0,170,Bar,37.870567,-122.266864,"2121 Center St, Berkeley, CA 94704",https://www.google.com/maps/place/Study+Hall+Rooftop+Lounge/data=!4m2!3m1!1s0x80857f031b99b639:0x2064dc2be7fb95d7!10m1!1e1
194,194,194,194,194,194,194,194,194,194,Spats Berkeley,"{'prices': 14, 'wheel': 13, 'games': 13, 'atmosphere': 9, 'karaoke': 8, 'pool table': 7, 'dancing': 7, 'pinball': 6, 'tater tot': 5, 'party': 5}",4.2,1,485,Bar,37.87265,-122.268756,"1974 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Spats+Berkeley/data=!4m2!3m1!1s0x80857e9efa22a973:0x53e8cdb99bf3595c!10m1!1e1
195,195,195,195,195,195,195,195,195,195,La Marcha Tapas Bar,{},4.4,2,1011,Spanish restaurant,37.868645,-122.29219,"2026 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/La+Marcha+Tapas+Bar/data=!4m2!3m1!1s0x80857ec1e75a2565:0x18e96beacbeefbf5!10m1!1e1
196,196,196,196,196,196,196,196,196,196,Yeti Sports Bar and Restaurant,"{'game': 19, 'fries': 15, 'bartender': 11, 'night': 10, 'tvs': 6, 'momos': 5, 'pineapple fried rice': 5, 'prices': 5, 'playoffs': 3, 'this bar': 3}",4.5,2,104,Bar & grill,37.848828,-122.2718,"3290 Adeline St, Berkeley, CA 94703",https://www.google.com/maps/place/Yeti+Sports+Bar+and+Restaurant/data=!4m2!3m1!1s0x80857f0d74c8faa7:0xf28a52d06b588166!10m1!1e1
197,197,197,197,197,197,197,197,197,197,The Starry Plough Pub,"{'open mic': 30, 'poetry slam': 20, 'irish music': 18, 'band': 17, 'irish dancing': 15, 'funk': 15, 'crowd': 14, 'corned beef': 9, 'shepherds pie': 6, 'dart boards': 5}",4.6,1,665,Pub,37.853004,-122.265978,"3101 Shattuck Ave., Berkeley, CA 94705",https://www.google.com/maps/place/The+Starry+Plough+Pub/data=!4m2!3m1!1s0x80857e8239698059:0xeeadcc7353a9cf1c!10m1!1e1
198,198,198,198,198,198,198,198,198,198,The Tap Haus,"{'pool': 31, 'games': 23, 'german beer': 9, 'atmosphere': 8, 'connect 4': 8, 'crowd': 7, 'choice': 6, 'college': 6, 'bathroom': 5, 'birthday': 5}",4.2,2,331,Bar,37.867672,-122.258142,"2518 Durant Ave ste c, Berkeley, CA 94704",https://www.google.com/maps/place/The+Tap+Haus/data=!4m2!3m1!1s0x80857c2f166365c5:0x15898b0888927c2f!10m1!1e1
199,199,199,199,199,199,199,199,199,199,Jupiter,"{'patio': 236, 'live music': 66, 'brews': 49, 'fire pit': 35, 'cider': 31, 'band': 25, 'IPA': 21, 'wood fired': 21, 'jazz': 21, 'fountain': 9}",4.5,2,3582,Pizza restaurant,37.869796,-122.267582,"2181 Shattuck Ave., Berkeley, CA 94704",https://www.google.com/maps/place/Jupiter/data=!4m2!3m1!1s0x80857e9db8220537:0x22d5e5896c286396!10m1!1e1
200,200,200,200,200,200,200,200,200,200,4bells Public House,"{'burger': 28, 'tater tots': 22, 'bartender': 21, 'beer': 20, 'happy hour': 11, 'sandwich': 9, 'pinball': 8, 'mac n cheese': 7, 'game': 7, 'to go': 5}",4.3,2,209,Restaurant,37.868343,-122.294695,"984 University Ave, Berkeley, CA 94710",https://www.google.com/maps/place/4bells+Public+House/data=!4m2!3m1!1s0x80857fdfb76d5ef5:0x99f503dda5beec2e!10m1!1e1
201,201,201,201,201,201,201,201,201,201,Grove Park,"{'basketball courts': 9, 'tennis courts': 8, 'dog': 6, 'baseball field': 4}",4.4,0,248,Park,37.856386,-122.272301,"1730 Oregon St, Berkeley, CA 94703",https://www.google.com/maps/place/Grove+Park/data=!4m2!3m1!1s0x80857e87407ac5d5:0xe56b914281f52cb7!10m1!1e1
202,202,202,202,202,202,202,202,202,202,Live Oak Park,"{'creek': 48, 'shade': 14, 'bridge': 10, 'theatre': 9, 'tennis courts': 8, 'BBQ': 8, 'redwoods': 5, 'structures': 5, 'toddler': 5, 'day': 5}",4.6,0,491,Park,37.884103,-122.269189,"1301 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Live+Oak+Park/data=!4m2!3m1!1s0x80857ea626baf96d:0xbad4ce5d3bdd5b2a!10m1!1e1
203,203,203,203,203,203,203,203,203,203,Ohlone Park,"{'walk': 21, 'exercise': 13, 'basketball court': 8, 'homeless': 7, 'fenced': 7, 'space': 7, 'soccer': 6, 'benches': 6, 'bike': 5, 'frisbee': 5}",4.5,0,584,Park,37.873762,-122.271608,"Milvia St, Berkeley, CA 94704",https://www.google.com/maps/place/Ohlone+Park/data=!4m2!3m1!1s0x80857ebd5d9d0371:0x403709df95a82aa0!10m1!1e1
204,204,204,204,204,204,204,204,204,204,San Pablo Park,"{'tennis courts': 48, 'basketball courts': 38, 'baseball field': 30, 'space': 29, 'softball': 17, 'sports': 17, 'BBQ': 13, 'structures': 12, 'toddler': 11, 'party': 10}",4.5,0,1016,Park,37.85585,-122.283978,"2800 Park St, Berkeley, CA 94702",https://www.google.com/maps/place/San+Pablo+Park/data=!4m2!3m1!1s0x80857e8b93abadc9:0xcdfa5c74854e3c2!10m1!1e1
205,205,205,205,205,205,205,205,205,205,Recreational Sports Facility,"{'gym': 40, 'students': 31, 'equipment': 19, 'passport': 11, 'weight': 8, 'dumbbells': 5, 'squat racks': 5, 'basketball courts': 5, 'lockers': 5, 'tuition': 4}",4.1,0,356,Recreation center,37.868592,-122.262794,"2301 Bancroft Way, Berkeley, CA 94720",https://www.google.com/maps/place/Recreational+Sports+Facility/data=!4m2!3m1!1s0x80857c27cc9713eb:0x13657f86e249d525!10m1!1e1
206,206,206,206,206,206,206,206,206,206,Martin Luther King Jr. Civic Center Park,"{'homeless': 23, 'farmers market': 20, 'festivals': 8, 'kids': 8, 'police': 7, 'walk': 7, 'school': 6, 'saturday': 6, 'public': 4, 'fruits': 3}",4.2,0,449,Park,37.869389,-122.271623,"2151 Martin Luther King Jr Way, Berkeley, CA 94704",https://www.google.com/maps/place/Martin+Luther+King+Jr.+Civic+Center+Park/data=!4m2!3m1!1s0x80857e9be444768f:0x3c54f291a6968f79!10m1!1e1
207,207,207,207,207,207,207,207,207,207,James Kenney Community Center,"{'basketball': 7, 'playground': 6, 'tennis': 5, 'baseball field': 3, 'school': 3}",4.2,0,161,Community center,37.872139,-122.297264,"1720 Eighth St, Berkeley, CA 94710",https://www.google.com/maps/place/James+Kenney+Community+Center/data=!4m2!3m1!1s0x80857ec4836b02a3:0x2ae571f7db71de20!10m1!1e1
208,208,208,208,208,208,208,208,208,208,Codornices Park,"{'slide': 92, 'concrete': 60, 'trails': 33, 'rose garden': 27, 'cardboard': 25, 'creek': 24, 'basketball court': 18, 'baseball field': 12, 'grass': 9, 'redwoods': 5}",4.7,0,772,Park,37.88595,-122.261943,"1201 Euclid Ave, Berkeley, CA 94708",https://www.google.com/maps/place/Codornices+Park/data=!4m2!3m1!1s0x80857c1cedbd151b:0x21aff440ca8165ae!10m1!1e1
209,209,209,209,209,209,209,209,209,209,The Campanile,"{'campus': 16, 'students': 15, 'cost': 12, 'elevator': 10, 'carillon': 7, 'bay': 7, 'golden gate bridge': 6, 'day': 6, 'ticket': 6, 'clock': 3}",4.7,0,334,Tourist attraction,37.872062,-122.257812,"Sather Tower, Berkeley, CA 94720",https://www.google.com/maps/place/The+Campanile/data=!4m2!3m1!1s0x80857c244eed59ab:0x680cbd5dff69002d!10m1!1e1
210,210,210,210,210,210,210,210,210,210,The Lawrence Hall of Science,"{'exhibits': 36, 'parking': 13, 'animal': 12, 'planetarium': 11, 'students': 11, 'whale': 10, 'sunset': 9, 'gift shop': 6, 'lunch': 6, 'paper plane': 5}",4.5,0,385,Science museum,37.879205,-122.246517,"1 Centennial Dr, Berkeley, CA 94720",https://www.google.com/maps/place/The+Lawrence+Hall+of+Science/data=!4m2!3m1!1s0x80857c3eefdd5655:0x8d8c4ef47aeec69a!10m1!1e1
211,211,211,211,211,211,211,211,211,211,Big C,"{'hike': 24, 'swing': 9, 'sunset': 9, 'parking': 5, 'trees': 4, 'night': 4, 'bay': 3}",4.7,0,139,Vista point,37.874576,-122.249571,"Berkeley, CA 94720",https://www.google.com/maps/place/Big+C/data=!4m2!3m1!1s0x80857c3bc9a47265:0xe52672865dc25485!10m1!1e1
212,212,212,212,212,212,212,212,212,212,Berkeley Rose Garden,"{'sunset': 39, 'smell': 36, 'tennis courts': 28, 'bay': 27, 'spring': 21, 'bridge': 12, 'accessible': 12, 'relax': 12, 'fragrance': 10, 'creek': 6}",4.7,0,1667,Garden,37.885299,-122.262889,"1200 Euclid Ave, Berkeley, CA 94708",https://www.google.com/maps/place/Berkeley+Rose+Garden/data=!4m2!3m1!1s0x80857c1d1a197501:0x2ada6ebd832eb57b!10m1!1e1
213,213,213,213,213,213,213,213,213,213,University of California Botanical Garden,"{'fee': 28, 'wedding': 24, 'redwood': 16, 'gift shop': 16, 'collection of plants': 14, 'hilly': 13, 'campus': 11, 'bay': 10, 'geographic': 10, 'docent': 9}",4.8,0,1869,Botanical garden,37.875145,-122.238719,"200 Centennial Dr, Berkeley, CA 94720",https://www.google.com/maps/place/University+of+California+Botanical+Garden/data=!4m2!3m1!1s0x80857c48b632ed07:0x8ea2fe59b110f12c!10m1!1e1
214,214,214,214,214,214,214,214,214,214,Memorial Glade,"{'campus': 19, 'frisbee': 6, 'library': 6, 'the sun': 5, 'space': 5, 'architecture': 4, 'students': 4, 'nap': 3, 'tower': 3, 'trees': 3}",4.8,0,350,Park,37.873186,-122.259392,"University Dr, Berkeley, CA 94708",https://www.google.com/maps/place/Memorial+Glade/data=!4m2!3m1!1s0x80857c24036b1d5b:0x7724c982640078f4!10m1!1e1
215,215,215,215,215,215,215,215,215,215,Shorebird Park Nature Center,"{'walk': 34, 'beautiful': 26, 'bay': 14, 'peaceful': 13, 'sunset': 9, 'pier': 8, 'squirrels': 7, 'playground': 6, 'BBQ': 5, 'marina': 5}",4.6,0,697,Nature preserve,37.861624,-122.31628,"160 University Ave, Berkeley, CA 94710",https://www.google.com/maps/place/Shorebird+Park+Nature+Center/data=!4m2!3m1!1s0x80857f21f9851eeb:0xfb06b5eb62c10c67!10m1!1e1
216,216,216,216,216,216,216,216,216,216,Cesar Chavez Park,"{'kites': 179, 'bay': 80, 'leash': 76, 'sunset': 54, 'golden gate bridge': 41, 'drones': 25, 'dog walking': 23, 'festival': 22, 'rc planes': 8, 'marina': 8}",4.7,0,1656,Park,37.872076,-122.318966,"11 Spinnaker Way, Berkeley, CA 94710",https://www.google.com/maps/place/Cesar+Chavez+Park/data=!4m2!3m1!1s0x80857f2e5eaa3515:0xf89793ae703e698a!10m1!1e1
217,217,217,217,217,217,217,217,217,217,Sather Gate,"{'campus': 22, 'university': 13, 'walk': 10, 'pictures': 6, 'symbolic': 3}",4.6,0,324,Historical landmark,37.870259,-122.259515,"Sather Rd, Berkeley, CA 94720",https://www.google.com/maps/place/Sather+Gate/data=!4m2!3m1!1s0x80857c25ded00e59:0x6dde4f63d38c4d22!10m1!1e1
218,218,218,218,218,218,218,218,218,218,Indian Rock Park,"{'sunset': 102, 'bay': 58, 'rock climbing': 37, 'stairs': 37, 'golden gate bridge': 22, 'formations': 8, 'fireworks': 7, 'panoramic view': 6, '4th of july': 5, 'scramble': 5}",4.7,0,1423,Park,37.892185,-122.272698,"950 Indian Rock Ave, Berkeley, CA 94707",https://www.google.com/maps/place/Indian+Rock+Park/data=!4m2!3m1!1s0x80857eacc1bbc201:0x308dc96761a71463!10m1!1e1
219,219,219,219,219,219,219,219,219,219,Grizzly Peak Blvd Overlook,"{'sunset': 11, 'night': 10, 'bay': 7, 'urine': 6, 'pictures': 6, 'car': 6, 'litter': 5, 'smells': 5, 'fog': 5, 'bridges': 5}",4.7,0,479,Nature preserve,37.872227,-122.220546,"4348 Grizzly Peak Blvd, Berkeley, CA 94705",https://www.google.com/maps/place/Grizzly+Peak+Blvd+Overlook/data=!4m2!3m1!1s0x80857c5567772dd7:0xe1366539586338fc!10m1!1e1
220,220,220,220,220,220,220,220,220,220,McLaughlin Eastshore State Seashore,"{'beach': 34, 'bay': 26, 'sunset': 25, 'homeless': 12, 'tide': 8, 'traffic': 8, 'day': 7, 'fishing': 6, 'dog walking': 5, 'dog park': 5}",4.4,0,1840,State park,37.868041,-122.30887,"Berkeley, CA 94720",https://www.google.com/maps/place/McLaughlin+Eastshore+State+Seashore/data=!4m2!3m1!1s0x80857edf29da5a91:0xb58aba10c601d708!10m1!1e1
221,221,221,221,221,221,221,221,221,221,Strawberry Creek Park,"{'cafe': 28, 'dog': 23, 'slide': 16, 'structure': 14, 'grass': 14, 'basketball courts': 9, 'tennis courts': 6, 'bbqs': 5, 'soccer': 5, 'climbing': 5}",4.6,0,602,Park,37.867077,-122.286214,"1260 Allston Way, Berkeley, CA 94702",https://www.google.com/maps/place/Strawberry+Creek+Park/data=!4m2!3m1!1s0x80857e94e8b947db:0xfbb7925796c5307b!10m1!1e1
222,222,222,222,222,222,222,222,222,222,Tilden Nature Area,"{'farm': 93, 'feed': 84, 'lettuce': 63, 'carousel': 31, 'steam train': 29, 'petting zoo': 22, 'chickens': 18, 'cute': 14, 'sheep': 13, 'pigs': 12}",4.8,0,1483,Nature preserve,37.914624,-122.265149,"600 Canon Dr, Berkeley, CA 94708",https://www.google.com/maps/place/Tilden+Nature+Area/data=!4m2!3m1!1s0x80857be2184d8811:0x89209398450cbc6c!10m1!1e1
223,223,223,223,223,223,223,223,223,223,Willard Park,"{'dogs': 54, 'tennis courts': 30, 'picnic': 19, 'clean': 16, 'toddler': 15, 'shade': 11, 'lawn': 9, 'fenced': 8, 'homeless': 6, 'structures': 5}",4.5,0,525,Park,37.861084,-122.256619,"2730 Hillegass Ave, Berkeley, CA 94705",https://www.google.com/maps/place/Willard+Park/data=!4m2!3m1!1s0x80857c2cdfb5971b:0xc4953ebf2abe2ab7!10m1!1e1
224,224,224,224,224,224,224,224,224,224,Claremont Canyon Regional Preserve,"{'trail': 43, 'bay': 21, 'dog': 14, 'walk': 13, 'hills': 11, 'climb': 7, 'sunset': 7, 'nature': 5, 'shape': 3, 'bridges': 3}",4.8,0,480,Park,37.866482,-122.235578,"Claremont Ave, Berkeley, CA 94705",https://www.google.com/maps/place/Claremont+Canyon+Regional+Preserve/data=!4m2!3m1!1s0x80857c4d34ad2291:0xb8b6e2711eb219ef!10m1!1e1
225,225,225,225,225,225,225,225,225,225,Adventure Playground,"{'zip line': 41, 'paint': 38, 'nails': 28, 'hammer': 24, 'saws': 21, 'structures': 19, 'imagination': 10, 'forts': 10, 'childhood': 7, 'splinters': 7}",4.7,0,528,Playground,37.863051,-122.31476,"160 University Ave, Berkeley, CA 94710",https://www.google.com/maps/place/Adventure+Playground/data=!4m2!3m1!1s0x80857f21bb061a3f:0xd725d69f7b58d4f0!10m1!1e1
226,226,226,226,226,226,226,226,226,226,Cedar Rose Park,"{'tennis': 11, 'pickleball': 10, 'parties': 10, 'for toddlers': 8, 'courts': 7, 'structure': 6, 'grass': 6, 'field': 5, 'soccer': 5, 'restroom': 5}",4.5,0,432,Park,37.876679,-122.28817,"1300 Rose St, Berkeley, CA 94702",https://www.google.com/maps/place/Cedar+Rose+Park/data=!4m2!3m1!1s0x80857eb881d8ee2d:0x7a11035a6dbf438d!10m1!1e1
227,227,227,227,227,227,227,227,227,227,Berkeley Art Museum and Pacific Film Archive,"{'students': 29, 'space': 25, 'modern': 14, 'cafe': 10, 'shows': 7, 'gift shop': 7, 'theater': 7, 'installations': 6, 'lectures': 5, 'fee': 5}",4.5,0,759,Art museum,37.870736,-122.266484,"2155 Center St, Berkeley, CA 94720",https://www.google.com/maps/place/Berkeley+Art+Museum+and+Pacific+Film+Archive/data=!4m2!3m1!1s0x80857e9d892bc107:0xea2b8511aef1a078!10m1!1e1
228,228,228,228,228,228,228,228,228,228,Sheng Kee Bakery #19 - Berkeley,"{'prices': 26, 'boba': 19, 'bun': 10, 'snack': 10, 'egg tart': 6, 'cup': 6, 'credit card': 5, 'mooncake': 4, 'green onion': 3, 'taro': 3}",4.3,1,181,Chinese bakery,37.868536,-122.258994,"2307 Telegraph Ave, Berkeley, CA 94704",https://www.google.com/maps/place/Sheng+Kee+Bakery+%2319+-+Berkeley/data=!4m2!3m1!1s0x80857c2f50ecd20b:0x679f6d33cd0e7f17!10m1!1e1
229,229,229,229,229,229,229,229,229,229,Cheese Board Collective Bakery and Cheese Shop,"{'pizza': 93, 'cheese rolls': 18, 'morning': 11, 'live music': 8, 'corn': 7, 'cherry scones': 6, 'sourdough': 6, 'brioche': 6, 'green sauce': 5, 'crust': 5}",4.8,0,437,Bakery,37.879975,-122.26953,"1504 Shattuck Ave., Berkeley, CA 94709",https://www.google.com/maps/place/Cheese+Board+Collective+Bakery+and+Cheese+Shop/data=!4m2!3m1!1s0x80857f303512a431:0x331e227b3b1d80e0!10m1!1e1
230,230,230,230,230,230,230,230,230,230,Love at First Bite Bakery,"{'birthday': 10, 'vegan': 8, 'red velvet': 7, 'flavors': 7, 'frosting': 6, 'matcha': 4, 'beautiful': 4, 'gluten free': 4, 'green tea': 3, 'moist': 3}",4.5,2,121,Cupcake shop,37.880172,-122.268296,"2122 Vine St, Berkeley, CA 94709",https://www.google.com/maps/place/Love+at+First+Bite+Bakery/data=!4m2!3m1!1s0x80857ea12ebbe75b:0x79b1b75dc3f6f6f0!10m1!1e1
231,231,231,231,231,231,231,231,231,231,Acme Bread,"{'baguettes': 42, 'pizza': 31, 'sourdough': 27, 'walnut': 17, 'olive': 16, 'turnovers': 15, 'bread and pastries': 12, 'whole wheat': 10, 'goat cheese': 6, 'line': 6}",4.8,1,1146,Bakery,37.875105,-122.293599,"1601 San Pablo Ave, Berkeley, CA 94702",https://www.google.com/maps/place/Acme+Bread/data=!4m2!3m1!1s0x80857ec67ff02871:0x147b2edb5151cdbb!10m1!1e1
