,date,time,title,image_link,address,event_url,continuous
1157,17-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
1158,17-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
1159,17-05-2024,7:30PM,Ryan Bancroft & Joshua Bell,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14516799/2255436b-b130-4384-80d9-4e1ff0bfe766.png',Grove Street & Van Ness Avenue,http://sf-events.brokeassstuart.com/events/2024/5/17/ryan-bancroft-joshua-bell-tickets,
1160,17-05-2024,9:00PM,YOUR FUCKED UP RELATIONSHIP,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16106107/33f939ac-eb6d-403a-abc8-03a6b48211d8.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/fri/your-fucked-up-relationship-tickets,
1161,17-05-2024,8:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/251249/8afc9963-4e9e-48f4-900c-7536ca9361d3.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/fri/cheaper-than-therapy-stand-up-comedy,
1162,17-05-2024,7:00PM,The Setup at The Valencia Room - Every Friday,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18264506/4a117538-2e54-47df-85b4-97f5fcb7d572.png',647 Valencia Street,http://sf-events.brokeassstuart.com/events/weekly/fri/the-setup-at-the-valencia-room-tickets,
1163,17-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
1164,17-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
1165,17-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
1166,17-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
1167,18-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
1168,18-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
1169,18-05-2024,"7:30PM
              
                (doors)",Bit City Comedy at Mr. Bing's,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18662321/d8e3c375-1acb-43f1-ad01-3c1af5dee64c.jpg',"201 Columbus Ave, San Francisco, CA 94133",http://sf-events.brokeassstuart.com/events/weekly/sat/live-comedy-in-the-attic-tickets,
1170,18-05-2024,7:30PM,Bit City Comedy at Mr. Bing's,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18483126/9d65456d-2754-4ef0-9647-a64fd7b21078.jpg',"201 Columbus Ave, San Francisco, CA 94133",http://sf-events.brokeassstuart.com/events/weekly/sat/bit-city-comedy-at-mr-bing-s-tickets,
1171,18-05-2024,10:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/252117/981e20b7-f9e3-455b-9b63-438edece0f96.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/sat/stand-up-comedy-cheaper-than-therapy,
1172,18-05-2024,8:00PM,The Confessional,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14046843/3300826a-cb78-4130-a276-49b41b084af2.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/sat/the-confessional-tickets,
1173,18-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
1174,18-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
1175,18-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
1176,18-05-2024,8:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/251869/9e8576b7-7d20-4eb4-a52a-b584e5d96fa1.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/sat/cheaper-than-therapy-stand-up-comedy,
1177,18-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
1178,18-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
1179,18-05-2024,9:00PM,YOUR FUCKED UP RELATIONSHIP,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15603874/d714a016-2202-4297-875e-4049708946a1.jpg',2965 Mission Street,http://sf-events.brokeassstuart.com/events/weekly/sat/your-fucked-up-relationship-tickets,
1180,18-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
1181,18-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
1182,18-05-2024,10:00AM,Matt Passmore: Tied/Untied,'',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2020/10/27/matt-passmore-tied-untied-tickets,Through Aug 02
1183,18-05-2024,7:00PM,Greens Restaurant Guest Chef Series 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18654280/70e6eaef-25dd-4223-8337-3ed373daea8d.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/3/greens-restaurant-guest-chef-series-2024-tickets,Through Sep 19
1184,18-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
1185,18-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
1186,18-05-2024,7:30PM,Ryan Bancroft & Joshua Bell,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14516803/e890533a-7223-4dd0-9517-0a6b741d474a.png',Grove Street & Van Ness Avenue,http://sf-events.brokeassstuart.com/events/2024/5/18/ryan-bancroft-joshua-bell-tickets,
1187,18-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
1188,18-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
1189,18-05-2024,3:00PM,2024 Founder’s Concert,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16426502/db13c87e-ab84-4d67-b7e6-9f9a23b277c4.jpg',2727 College Ave,http://sf-events.brokeassstuart.com/events/2024/5/18/2024-founder-s-concert-tickets,
1190,18-05-2024,10:00AM,EDUCATIONAL VOLUNTEER HOURS,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13941103/877075f6-5f51-4f1c-b5a2-1f6d07abf915.jpg',1590 7th Ave,http://sf-events.brokeassstuart.com/events/weekly/sat/educational-volunteer-hours-tickets,
1191,18-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
1192,18-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
1193,19-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
1194,19-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
1195,19-05-2024,"6:00PM
              
                (doors)","Two Door Cinema Club, Day Wave",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16257431/c1e30273-9c56-485f-af19-8d847a3bf03c.jpg',1807 Telegraph Ave,http://sf-events.brokeassstuart.com/events/2024/5/19/two-door-cinema-club-day-wave-tickets,
1196,19-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
1197,19-05-2024,8:00PM,Cheaper Than Therapy: Stand-Up Comedy,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/252412/98b397ab-3673-4530-a63e-6ff678b00f55.jpg',533 Sutter St.,http://sf-events.brokeassstuart.com/events/weekly/sun/stand-up-comedy-cheaper-than-therapy,
1198,19-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
1199,19-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
1200,19-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
1201,19-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
1202,19-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
1203,19-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
1204,19-05-2024,10:00AM,Matt Passmore: Tied/Untied,'',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2020/10/27/matt-passmore-tied-untied-tickets,Through Aug 02
1205,19-05-2024,7:00PM,Greens Restaurant Guest Chef Series 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18654280/70e6eaef-25dd-4223-8337-3ed373daea8d.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/3/greens-restaurant-guest-chef-series-2024-tickets,Through Sep 19
1206,19-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
1207,19-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
1208,19-05-2024,2:00PM,Youth Orchestra,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/14516810/ad5ffc42-203c-45bb-8bbf-afeda4c88163.jpg',Grove Street & Van Ness Avenue,http://sf-events.brokeassstuart.com/events/2024/5/19/youth-orchestra-tickets,
1209,19-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
1210,19-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
1211,19-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
1212,19-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
1213,20-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
1214,20-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
1215,20-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
1216,20-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
1217,20-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
1218,20-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
1219,20-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
1220,20-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
1221,20-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
1222,20-05-2024,10:00AM,Matt Passmore: Tied/Untied,'',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2020/10/27/matt-passmore-tied-untied-tickets,Through Aug 02
1223,20-05-2024,7:00PM,Greens Restaurant Guest Chef Series 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18654280/70e6eaef-25dd-4223-8337-3ed373daea8d.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/3/greens-restaurant-guest-chef-series-2024-tickets,Through Sep 19
1224,20-05-2024,10:00AM,St. John Will I Am Coltrane African Orthodox Church At Magic Theatre,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/16337132/bf08ddce-b6c7-421e-9291-f9aa87d1c935.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/10/2/st-john-will-i-am-coltrane-african-orthodox-church-at-magic-theatre-tickets,Through Sep 28
1225,20-05-2024,7:00PM,Zen & The Art Of Urban Sketching 2024,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18593016/2b106378-0303-4654-a510-bbf1776759de.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,Through Oct 19
1226,20-05-2024,6:30PM,Comedy Before The Debauchery ,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15134244/692e64b7-888f-4c76-9fac-e50dcac9c814.jpg',2925 16th Street,http://sf-events.brokeassstuart.com/events/weekly/fri/comedy-before-the-debauchery-tickets,Free - Through Jun 21
1227,20-05-2024,10:00AM,Present Tense 2023: Perilous Playground,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15623814/bdbc6f07-b019-49b3-a42f-befaa4b4dccc.jpg',"750 Kearny St., 3rd Floor",http://sf-events.brokeassstuart.com/events/2023/8/25/present-tense-2023-perilous-playground-tickets,Free - Through Aug 10
1228,20-05-2024,8:00AM,The Yerba Buena Art Walk,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/10888252/80cf4f61-ee72-4072-b91d-60e35624be3d.jpg',,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,Free - Through May 31
1229,20-05-2024,7:00PM,THE GLASS MENAGERIE,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13937253/5b540bec-d8ce-49f3-810e-147f6c3565bb.jpg',533 Sutter Street,http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,Through Jun 15
1230,21-05-2024,8:00PM,The Speakeasy: Age of Scofflaws,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18906102/68ff93e5-1ab6-471a-a66e-2625491d6b9b.jpg',"644 Broadway, San Francisco",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,Through Jun 23
1231,21-05-2024,9:30AM,Irving Penn,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18164386/526fce1b-fd0b-4b26-9816-e127f7a59dce.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/3/16/irving-penn-tickets,Through Jul 21
1232,21-05-2024,4:00PM,CANN Happy Hour,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18903051/d34a0147-6bb9-475a-bc0c-1bd3f956e074.png',2029 Market St,http://sf-events.brokeassstuart.com/events/weekly/tue/cann-happy-hour-at-the-apothecarium,
1233,21-05-2024,7:00PM,Fashioning San Francisco: A Century of Style,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241904/ecc58a3f-80c9-4d80-bfb3-950dc2ba4f06.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/1/20/fashioning-san-francisco-a-century-of-style-tickets,Through Aug 11
1234,21-05-2024,7:00PM,Lee Mingwei: Rituals of Care,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241897/8070823b-0438-4122-b684-3cb38c3e2cb8.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2024/2/17/lee-mingwei-rituals-of-care-tickets,Through Jul 07
1235,21-05-2024,7:00PM,Nampeyo and the Sikyátki Revival,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/13248711/c56b1a75-17af-474c-a3fc-ae80f54592ae.jpg',50 Hagiwara Tea Garden Drive,http://sf-events.brokeassstuart.com/events/2023/2/3/nampeyo-and-the-sikyatki-revival-tickets,Through Sep 15
1236,21-05-2024,7:00PM,Japanese Prints in Transition: From the Floating World to the Modern World,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241906/0c922a36-1044-4dfe-acf4-6adf57f4484b.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/4/6/japanese-prints-in-transition-from-the-floating-world-to-the-modern-world-tickets,Through Aug 18
1237,21-05-2024,7:00PM,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15241917/133a04bf-133d-4dac-b34c-385316e00019.jpg',100 34th Ave.,http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,Through Aug 25
1238,21-05-2024,5:00PM,Survivors Of The Plague x Reversal Of Fortune,'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/18943847/9bf55a26-cc3b-428a-a97f-aad3a5d6498c.jpg',111 Minna,http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,Free - Through Jun 20
1239,21-05-2024,10:00AM,"Christo Oropeza: Aun así, pienso en ti",'https://assets0.dostuffmedia.com/uploads/aws_asset/aws_asset/15037546/ac3a3c1a-5b27-4b69-aa71-ae9e4963b913.jpg',Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2023/7/1/christo-oropeza-aun-asi-pienso-en-ti-tickets,Through Jun 30
